CaseID,Activity,EventType,Resource,Timestamp
222,Activity 1,assign,Role #1,2020-01-15T09:35:25.638-06:00
222,Activity 2,assign,Role #1,2020-02-17T02:48:07.563-06:00
222,Activity 3,assign,Role #2,2020-04-09T04:42:18.928-05:00
222,Activity 4,assign,Role #2,2020-04-09T05:54:27.524-05:00
222,Activity 5,assign,Role #2,2020-04-09T05:54:27.524-05:00
222,Activity 8,assign,Role #4,2020-04-09T06:44:30-05:00
208,Activity 1,assign,Role #1,2020-01-15T08:15:21.931-06:00
208,Activity 2,assign,Role #1,2020-02-13T02:33:05.723-06:00
208,Activity 6,assign,Role #3,2020-04-09T03:37:51.656-05:00
208,Activity 7,assign,Role #3,2020-04-09T04:09:10.032-05:00
208,Activity 8,assign,Role #4,2020-04-09T04:33:49.016-05:00
201,Activity 1,assign,Role #1,2020-01-15T07:14:31.409-06:00
201,Activity 2,assign,Role #1,2020-02-12T03:35:22.604-06:00
201,Activity 3,assign,Role #2,2020-04-09T03:13:13.514-05:00
201,Activity 4,assign,Role #2,2020-04-09T04:16:38.968-05:00
201,Activity 5,assign,Role #2,2020-04-09T04:16:38.968-05:00
201,Activity 8,assign,Role #4,2020-04-09T04:59:45.253-05:00
343,Activity 1,assign,Role #1,2020-01-17T03:26:34.672-06:00
343,Activity 2,assign,Role #1,2020-03-04T03:34:53.844-06:00
343,Activity 6,assign,Role #3,2020-04-21T03:11:47.113-05:00
343,Activity 7,assign,Role #3,2020-04-22T04:26:47.254-05:00
343,Activity 8,assign,Role #4,2020-04-22T05:29:51.640-05:00
321,Activity 1,assign,Role #1,2020-01-16T10:03:40.189-06:00
321,Activity 2,assign,Role #1,2020-03-03T02:04:26.789-06:00
321,Activity 6,assign,Role #3,2020-04-20T03:22:19.339-05:00
321,Activity 7,assign,Role #3,2020-04-22T04:12:23.486-05:00
321,Activity 8,assign,Role #4,2020-04-22T04:58:17.394-05:00
342,Activity 1,assign,Role #1,2020-01-17T03:23:28.802-06:00
342,Activity 2,assign,Role #1,2020-03-04T03:33:02.692-06:00
342,Activity 6,assign,Role #3,2020-04-21T03:02:02.580-05:00
342,Activity 7,assign,Role #3,2020-04-22T04:24:22.018-05:00
342,Activity 8,assign,Role #4,2020-04-22T05:31:39.934-05:00
436,Activity 1,assign,Role #1,2020-01-20T03:29:22.595-06:00
436,Activity 2,assign,Role #1,2020-03-19T02:20:46.053-06:00
436,Activity 3,assign,Role #2,2020-04-28T03:13:55.281-05:00
436,Activity 4,assign,Role #2,2020-04-28T04:14:33.150-05:00
436,Activity 5,assign,Role #2,2020-04-28T04:14:33.150-05:00
436,Activity 8,assign,Role #4,2020-04-28T04:49:51.468-05:00
225,Activity 1,assign,Role #1,2020-01-15T09:49:18.435-06:00
225,Activity 2,assign,Role #1,2020-02-17T03:17:47.224-06:00
225,Activity 3,assign,Role #2,2020-04-09T04:59:47.726-05:00
225,Activity 4,assign,Role #2,2020-04-09T06:13:13.134-05:00
225,Activity 5,assign,Role #2,2020-04-09T06:13:13.134-05:00
225,Activity 8,assign,Role #4,2020-04-09T06:55:08.712-05:00
289,Activity 1,assign,Role #1,2020-01-16T07:14:53.877-06:00
289,Activity 2,assign,Role #1,2020-02-26T02:52:48.419-06:00
289,Activity 6,assign,Role #3,2020-04-15T04:16:02.418-05:00
289,Activity 7,assign,Role #3,2020-04-15T05:10:38.747-05:00
289,Activity 8,assign,Role #4,2020-04-15T06:47:40.832-05:00
205,Activity 1,assign,Role #1,2020-01-15T07:39:52.921-06:00
205,Activity 2,assign,Role #1,2020-02-13T02:22:10.663-06:00
205,Activity 3,assign,Role #2,2020-04-09T03:28:34.115-05:00
205,Activity 4,assign,Role #2,2020-04-09T04:28:16.937-05:00
205,Activity 5,assign,Role #2,2020-04-09T04:28:16.937-05:00
205,Activity 8,assign,Role #4,2020-04-09T05:15:05.237-05:00
439,Activity 1,assign,Role #1,2020-01-20T03:43:46.780-06:00
439,Activity 2,assign,Role #1,2020-03-19T03:01:03.427-06:00
439,Activity 6,assign,Role #3,2020-04-28T03:30:32.513-05:00
439,Activity 7,assign,Role #3,2020-04-29T04:28:13.213-05:00
439,Activity 8,assign,Role #4,2020-04-29T05:30:38.872-05:00
226,Activity 1,assign,Role #1,2020-01-15T09:52:12.125-06:00
226,Activity 2,assign,Role #1,2020-02-17T03:30:05.166-06:00
226,Activity 6,assign,Role #3,2020-04-13T03:02:26.841-05:00
226,Activity 7,assign,Role #3,2020-04-15T04:07:27.997-05:00
226,Activity 8,assign,Role #4,2020-04-15T04:58:29.158-05:00
204,Activity 1,assign,Role #1,2020-01-15T07:38:20.068-06:00
204,Activity 2,assign,Role #1,2020-02-13T02:02:27.711-06:00
204,Activity 3,assign,Role #2,2020-04-09T03:25:44.263-05:00
204,Activity 4,assign,Role #2,2020-04-09T04:14:48.225-05:00
204,Activity 5,assign,Role #2,2020-04-09T04:14:48.225-05:00
204,Activity 8,assign,Role #4,2020-04-09T04:59:11.258-05:00
105,Activity 1,assign,Role #1,2020-01-14T08:35:30.942-06:00
105,Activity 2,assign,Role #1,2020-01-29T03:22:25.949-06:00
105,Activity 6,assign,Role #3,2020-04-01T03:44:43.740-06:00
105,Activity 7,assign,Role #3,2020-04-01T04:43:33.323-06:00
105,Activity 8,assign,Role #4,2020-04-01T04:57:45.093-06:00
189,Activity 1,assign,Role #1,2020-01-15T06:33:28.268-06:00
189,Activity 2,assign,Role #1,2020-02-11T03:39:03.344-06:00
189,Activity 6,assign,Role #3,2020-04-08T04:18:21.949-05:00
189,Activity 7,assign,Role #3,2020-04-08T05:12:36.075-05:00
189,Activity 8,assign,Role #4,2020-04-08T06:23:05.479-05:00
104,Activity 1,assign,Role #1,2020-01-14T08:33:28.565-06:00
104,Activity 2,assign,Role #1,2020-01-29T03:02:57.212-06:00
104,Activity 6,assign,Role #3,2020-04-01T03:39:00.333-06:00
104,Activity 7,assign,Role #3,2020-04-01T04:41:21.444-06:00
104,Activity 8,assign,Role #4,2020-04-01T04:59:41.779-06:00
167,Activity 1,assign,Role #1,2020-01-15T04:38:12.143-06:00
167,Activity 2,assign,Role #1,2020-02-10T02:01:38.017-06:00
167,Activity 3,assign,Role #2,2020-04-07T04:12:23.260-05:00
167,Activity 4,assign,Role #2,2020-04-07T04:47:13.456-05:00
167,Activity 5,assign,Role #2,2020-04-07T04:47:13.456-05:00
167,Activity 8,assign,Role #4,2020-04-07T05:37:38.547-05:00
188,Activity 1,assign,Role #1,2020-01-15T06:32:07.062-06:00
188,Activity 2,assign,Role #1,2020-02-11T03:16:41.040-06:00
188,Activity 6,assign,Role #3,2020-04-08T04:08:46.823-05:00
188,Activity 7,assign,Role #3,2020-04-08T04:47:16.216-05:00
188,Activity 8,assign,Role #4,2020-04-08T06:18:06.643-05:00
101,Activity 1,assign,Role #1,2020-01-14T08:06:54.286-06:00
101,Activity 2,assign,Role #1,2020-01-29T02:34:16.097-06:00
101,Activity 3,assign,Role #2,2020-04-01T03:17:20.134-06:00
101,Activity 4,assign,Role #2,2020-04-01T04:01:26.361-06:00
101,Activity 5,assign,Role #2,2020-04-01T04:01:26.361-06:00
101,Activity 8,assign,Role #4,2020-04-01T04:47:27.795-06:00
109,Activity 1,assign,Role #1,2020-01-14T08:50:18.307-06:00
109,Activity 2,assign,Role #1,2020-01-29T03:52:59.391-06:00
109,Activity 3,assign,Role #2,2020-04-02T02:14:56.354-06:00
109,Activity 4,assign,Role #2,2020-04-02T03:15:51.942-06:00
109,Activity 5,assign,Role #2,2020-04-02T03:15:51.942-06:00
109,Activity 8,assign,Role #4,2020-04-02T04:00:17.327-06:00
280,Activity 1,assign,Role #1,2020-01-16T06:50:38.792-06:00
280,Activity 2,assign,Role #1,2020-02-25T03:23:00.574-06:00
280,Activity 3,assign,Role #2,2020-04-15T03:28:10.130-05:00
280,Activity 4,assign,Role #2,2020-04-15T04:16:13.112-05:00
280,Activity 5,assign,Role #2,2020-04-15T04:16:13.112-05:00
280,Activity 8,assign,Role #4,2020-04-15T04:40:03.939-05:00
100,Activity 1,assign,Role #1,2020-01-14T08:05:38.945-06:00
100,Activity 2,assign,Role #1,2020-01-29T02:37:51.657-06:00
100,Activity 6,assign,Role #3,2020-04-01T03:27:55.521-06:00
100,Activity 7,assign,Role #3,2020-04-01T04:22:39.217-06:00
100,Activity 8,assign,Role #4,2020-04-01T04:53:43.978-06:00
108,Activity 1,assign,Role #1,2020-01-14T08:48:33.172-06:00
108,Activity 2,assign,Role #1,2020-01-29T03:34:42.708-06:00
108,Activity 6,assign,Role #3,2020-04-01T03:56:40.579-06:00
108,Activity 7,assign,Role #3,2020-04-01T04:49:44.915-06:00
108,Activity 8,assign,Role #4,2020-04-01T05:06:27.419-06:00
185,Activity 1,assign,Role #1,2020-01-15T06:10:21.218-06:00
185,Activity 2,assign,Role #1,2020-02-11T02:57:31.205-06:00
185,Activity 6,assign,Role #3,2020-04-08T03:48:06.937-05:00
185,Activity 7,assign,Role #3,2020-04-08T04:38:25.495-05:00
185,Activity 8,assign,Role #4,2020-04-08T05:55:36.018-05:00
163,Activity 1,assign,Role #1,2020-01-15T04:27:11.523-06:00
163,Activity 2,assign,Role #1,2020-02-06T03:27:59.593-06:00
163,Activity 6,assign,Role #3,2020-04-07T03:57:16.598-05:00
163,Activity 7,assign,Role #3,2020-04-08T04:28:47.270-05:00
163,Activity 8,assign,Role #4,2020-04-08T05:33:36.671-05:00
164,Activity 1,assign,Role #1,2020-01-15T04:32:26.024-06:00
164,Activity 2,assign,Role #1,2020-02-06T03:26:39.875-06:00
164,Activity 6,assign,Role #3,2020-04-07T03:48:53.091-05:00
164,Activity 7,assign,Role #3,2020-04-08T04:25:57.491-05:00
164,Activity 8,assign,Role #4,2020-04-08T05:36:50.142-05:00
200,Activity 1,assign,Role #1,2020-01-15T07:13:19.843-06:00
200,Activity 2,assign,Role #1,2020-02-12T03:17:26.769-06:00
200,Activity 6,assign,Role #3,2020-04-09T03:10:21.519-05:00
200,Activity 7,assign,Role #3,2020-04-09T04:09:47.872-05:00
200,Activity 8,assign,Role #4,2020-04-09T04:30:33.033-05:00
221,Activity 1,assign,Role #1,2020-01-15T09:17:06.154-06:00
221,Activity 2,assign,Role #1,2020-02-17T02:41:22.288-06:00
221,Activity 3,assign,Role #2,2020-04-09T04:44:07.937-05:00
221,Activity 4,assign,Role #2,2020-04-09T05:51:05.870-05:00
221,Activity 5,assign,Role #2,2020-04-09T05:51:05.870-05:00
221,Activity 8,assign,Role #4,2020-04-09T06:42:33.731-05:00
284,Activity 1,assign,Role #1,2020-01-16T07:04:51.958-06:00
284,Activity 2,assign,Role #1,2020-02-26T02:05:17.457-06:00
284,Activity 3,assign,Role #2,2020-04-15T03:57:23.314-05:00
284,Activity 4,assign,Role #2,2020-04-15T04:26:16.059-05:00
284,Activity 5,assign,Role #2,2020-04-15T04:26:16.059-05:00
284,Activity 8,assign,Role #4,2020-04-15T04:48:04.647-05:00
285,Activity 1,assign,Role #1,2020-01-16T07:05:13.061-06:00
285,Activity 2,assign,Role #1,2020-02-26T02:11:03.336-06:00
285,Activity 6,assign,Role #3,2020-04-15T03:59:01.196-05:00
285,Activity 7,assign,Role #3,2020-04-15T04:44:13.819-05:00
285,Activity 8,assign,Role #4,2020-04-15T06:22:47.014-05:00
96,Activity 1,assign,Role #1,2020-01-14T07:43:29.363-06:00
96,Activity 2,assign,Role #1,2020-01-28T03:48:32.081-06:00
96,Activity 3,assign,Role #2,2020-04-01T03:05:28.589-06:00
96,Activity 4,assign,Role #2,2020-04-01T03:31:28.845-06:00
96,Activity 5,assign,Role #2,2020-04-01T03:31:28.845-06:00
96,Activity 8,assign,Role #4,2020-04-01T04:25:02.043-06:00
281,Activity 1,assign,Role #1,2020-01-16T06:51:19.431-06:00
281,Activity 2,assign,Role #1,2020-02-25T03:34:56.236-06:00
281,Activity 6,assign,Role #3,2020-04-15T03:33:24.581-05:00
281,Activity 7,assign,Role #3,2020-04-15T04:42:30.372-05:00
281,Activity 8,assign,Role #4,2020-04-15T06:15:21.854-05:00
97,Activity 1,assign,Role #1,2020-01-14T07:52:09.851-06:00
97,Activity 2,assign,Role #1,2020-01-28T03:59:25.753-06:00
97,Activity 6,assign,Role #3,2020-04-01T03:08:55.817-06:00
97,Activity 7,assign,Role #3,2020-04-01T03:34:27.059-06:00
97,Activity 8,assign,Role #4,2020-04-01T04:34:15.492-06:00
168,Activity 1,assign,Role #1,2020-01-15T04:44:29.678-06:00
168,Activity 2,assign,Role #1,2020-02-10T02:13:37.242-06:00
168,Activity 3,assign,Role #2,2020-04-07T04:20:25.396-05:00
168,Activity 4,assign,Role #2,2020-04-07T05:08:32.832-05:00
168,Activity 5,assign,Role #2,2020-04-07T05:08:32.832-05:00
168,Activity 8,assign,Role #4,2020-04-07T06:04:51.567-05:00
391,Activity 1,assign,Role #1,2020-01-17T08:10:17.773-06:00
391,Activity 2,assign,Role #1,2020-03-12T02:02:40.034-06:00
391,Activity 6,assign,Role #3,2020-04-23T03:10:53.868-05:00
391,Activity 7,assign,Role #3,2020-04-23T04:11:19.927-05:00
391,Activity 8,assign,Role #4,2020-04-23T04:39:29.349-05:00
311,Activity 1,assign,Role #1,2020-01-16T09:21:56.001-06:00
311,Activity 2,assign,Role #1,2020-03-02T02:20:11.987-06:00
311,Activity 3,assign,Role #2,2020-04-16T04:07:57.834-05:00
311,Activity 4,assign,Role #2,2020-04-16T04:48:10.305-05:00
311,Activity 5,assign,Role #2,2020-04-16T04:48:10.305-05:00
311,Activity 8,assign,Role #4,2020-04-16T05:44:13.439-05:00
82,Activity 1,assign,Role #1,2020-01-14T06:43:41.862-06:00
82,Activity 2,assign,Role #1,2020-01-27T03:37:43.984-06:00
82,Activity 6,assign,Role #3,2020-04-01T02:09:45.251-06:00
82,Activity 7,assign,Role #3,2020-04-01T03:26:56.087-06:00
82,Activity 8,assign,Role #4,2020-04-01T04:32:30.035-06:00
425,Activity 1,assign,Role #1,2020-01-17T10:38:44.146-06:00
425,Activity 2,assign,Role #1,2020-03-17T03:11:46.796-06:00
425,Activity 6,assign,Role #3,2020-04-27T04:11:39.624-05:00
425,Activity 7,assign,Role #3,2020-04-29T04:16:49.176-05:00
425,Activity 8,assign,Role #4,2020-04-29T04:55:57.207-05:00
429,Activity 1,assign,Role #1,2020-01-17T10:52:48.156-06:00
429,Activity 2,assign,Role #1,2020-03-18T02:10:07.698-06:00
429,Activity 6,assign,Role #3,2020-04-27T04:36:00.889-05:00
429,Activity 7,assign,Role #3,2020-04-29T04:19:02.008-05:00
429,Activity 8,assign,Role #4,2020-04-29T05:10:48.310-05:00
353,Activity 1,assign,Role #1,2020-01-17T05:04:20.017-06:00
353,Activity 2,assign,Role #1,2020-03-05T03:33:53.912-06:00
353,Activity 6,assign,Role #3,2020-04-21T04:00:06.824-05:00
353,Activity 7,assign,Role #3,2020-04-22T04:32:47.684-05:00
353,Activity 8,assign,Role #4,2020-04-22T05:37:37.777-05:00
278,Activity 1,assign,Role #1,2020-01-16T06:38:20.660-06:00
278,Activity 2,assign,Role #1,2020-02-25T02:59:35.833-06:00
278,Activity 3,assign,Role #2,2020-04-15T03:21:06.638-05:00
278,Activity 4,assign,Role #2,2020-04-15T04:08:15.784-05:00
278,Activity 5,assign,Role #2,2020-04-15T04:08:15.784-05:00
278,Activity 8,assign,Role #4,2020-04-15T04:32:58.411-05:00
236,Activity 1,assign,Role #1,2020-01-15T10:34:54.574-06:00
236,Activity 2,assign,Role #1,2020-02-18T03:11:26.133-06:00
236,Activity 3,assign,Role #2,2020-04-13T03:48:05.957-05:00
236,Activity 4,assign,Role #2,2020-04-13T04:29:24.594-05:00
236,Activity 5,assign,Role #2,2020-04-13T04:29:24.594-05:00
236,Activity 8,assign,Role #4,2020-04-13T05:19:16.428-05:00
395,Activity 1,assign,Role #1,2020-01-17T08:27:24.683-06:00
395,Activity 2,assign,Role #1,2020-03-12T02:34:34.642-06:00
395,Activity 6,assign,Role #3,2020-04-23T03:37:01.647-05:00
395,Activity 7,assign,Role #3,2020-04-23T04:06:52.768-05:00
395,Activity 8,assign,Role #4,2020-04-23T04:18:35.896-05:00
160,Activity 1,assign,Role #1,2020-01-15T04:18:47.888-06:00
160,Activity 2,assign,Role #1,2020-02-06T02:52:55.765-06:00
160,Activity 3,assign,Role #2,2020-04-07T03:39:43.821-05:00
160,Activity 4,assign,Role #2,2020-04-07T04:24:18.445-05:00
160,Activity 5,assign,Role #2,2020-04-07T04:24:18.445-05:00
160,Activity 8,assign,Role #4,2020-04-07T05:14:32.514-05:00
421,Activity 1,assign,Role #1,2020-01-17T10:28:39.552-06:00
421,Activity 2,assign,Role #1,2020-03-17T02:29:00.400-06:00
421,Activity 6,assign,Role #3,2020-04-27T03:51:30.709-05:00
421,Activity 7,assign,Role #3,2020-04-29T04:10:12.676-05:00
421,Activity 8,assign,Role #4,2020-04-29T04:46:54.437-05:00
432,Activity 1,assign,Role #1,2020-01-20T03:10:59.907-06:00
432,Activity 2,assign,Role #1,2020-03-18T03:16:58.086-06:00
432,Activity 6,assign,Role #3,2020-04-27T04:49:03.279-05:00
432,Activity 7,assign,Role #3,2020-04-29T04:17:43.606-05:00
432,Activity 8,assign,Role #4,2020-04-29T04:53:34.680-05:00
308,Activity 1,assign,Role #1,2020-01-16T08:55:22.345-06:00
308,Activity 2,assign,Role #1,2020-02-27T03:46:31.939-06:00
308,Activity 3,assign,Role #2,2020-04-16T03:52:57.748-05:00
308,Activity 4,assign,Role #2,2020-04-16T04:36:58.160-05:00
308,Activity 5,assign,Role #2,2020-04-16T04:36:58.160-05:00
308,Activity 8,assign,Role #4,2020-04-16T05:26:51.676-05:00
319,Activity 1,assign,Role #1,2020-01-16T09:58:05.999-06:00
319,Activity 2,assign,Role #1,2020-03-02T03:44:30.439-06:00
319,Activity 6,assign,Role #3,2020-04-16T04:55:44.239-05:00
319,Activity 7,assign,Role #3,2020-04-16T05:05:10.479-05:00
319,Activity 8,assign,Role #4,2020-04-16T05:21:34.811-05:00
388,Activity 1,assign,Role #1,2020-01-17T07:53:58.110-06:00
388,Activity 2,assign,Role #1,2020-03-11T03:39:41.150-06:00
388,Activity 3,assign,Role #2,2020-04-23T03:00:00.576-05:00
388,Activity 4,assign,Role #2,2020-04-23T04:10:54.355-05:00
388,Activity 5,assign,Role #2,2020-04-23T04:10:54.355-05:00
388,Activity 8,assign,Role #4,2020-04-23T04:50:18.134-05:00
399,Activity 1,assign,Role #1,2020-01-17T08:50:28.414-06:00
399,Activity 2,assign,Role #1,2020-03-12T03:25:32.914-06:00
399,Activity 3,assign,Role #2,2020-04-23T04:08:27.709-05:00
399,Activity 4,assign,Role #2,2020-04-23T04:35:18.976-05:00
399,Activity 5,assign,Role #2,2020-04-23T04:35:18.976-05:00
399,Activity 8,assign,Role #4,2020-04-23T05:36:54.167-05:00
304,Activity 1,assign,Role #1,2020-01-16T08:28:42.749-06:00
304,Activity 2,assign,Role #1,2020-02-27T03:24:28.870-06:00
304,Activity 3,assign,Role #2,2020-04-16T03:38:05.948-05:00
304,Activity 4,assign,Role #2,2020-04-16T04:24:17.828-05:00
304,Activity 5,assign,Role #2,2020-04-16T04:24:17.828-05:00
304,Activity 8,assign,Role #4,2020-04-16T05:29:57.883-05:00
346,Activity 1,assign,Role #1,2020-01-17T04:01:28.244-06:00
346,Activity 2,assign,Role #1,2020-03-05T02:20:29.088-06:00
346,Activity 3,assign,Role #2,2020-04-21T03:20:26.607-05:00
346,Activity 4,assign,Role #2,2020-04-21T04:19:43.996-05:00
346,Activity 5,assign,Role #2,2020-04-21T04:19:43.996-05:00
346,Activity 8,assign,Role #4,2020-04-21T04:55:25.887-05:00
357,Activity 1,assign,Role #1,2020-01-17T05:39:29.913-06:00
357,Activity 2,assign,Role #1,2020-03-09T02:05:21.575-06:00
357,Activity 3,assign,Role #2,2020-04-21T04:16:44.321-05:00
357,Activity 4,assign,Role #2,2020-04-21T04:40:18.628-05:00
357,Activity 5,assign,Role #2,2020-04-21T04:40:18.628-05:00
357,Activity 8,assign,Role #4,2020-04-21T05:22:29.760-05:00
315,Activity 1,assign,Role #1,2020-01-16T09:48:44.515-06:00
315,Activity 2,assign,Role #1,2020-03-02T03:02:01.989-06:00
315,Activity 6,assign,Role #3,2020-04-16T04:33:27.384-05:00
315,Activity 7,assign,Role #3,2020-04-16T04:44:15.289-05:00
315,Activity 8,assign,Role #4,2020-04-16T05:15:03.854-05:00
170,Activity 1,assign,Role #1,2020-01-15T04:49:07.075-06:00
170,Activity 2,assign,Role #1,2020-02-10T02:25:54.802-06:00
170,Activity 6,assign,Role #3,2020-04-07T04:33:00.114-05:00
170,Activity 7,assign,Role #3,2020-04-08T04:29:29.103-05:00
170,Activity 8,assign,Role #4,2020-04-08T05:42:00.506-05:00
191,Activity 1,assign,Role #1,2020-01-15T06:39:42.078-06:00
191,Activity 2,assign,Role #1,2020-02-11T03:51:44.599-06:00
191,Activity 6,assign,Role #3,2020-04-08T04:25:40.059-05:00
191,Activity 7,assign,Role #3,2020-04-08T05:21:51.561-05:00
191,Activity 8,assign,Role #4,2020-04-08T06:29:38.989-05:00
195,Activity 1,assign,Role #1,2020-01-15T07:02:02.769-06:00
195,Activity 2,assign,Role #1,2020-02-12T02:31:23.905-06:00
195,Activity 6,assign,Role #3,2020-04-08T04:53:04.087-05:00
195,Activity 7,assign,Role #3,2020-04-08T06:02:13.493-05:00
195,Activity 8,assign,Role #4,2020-04-08T06:24:59.036-05:00
136,Activity 1,assign,Role #1,2020-01-14T10:37:17.548-06:00
136,Activity 2,assign,Role #1,2020-02-04T02:29:03.486-06:00
136,Activity 3,assign,Role #2,2020-04-06T03:40:17.499-05:00
136,Activity 4,assign,Role #2,2020-04-06T04:16:07.301-05:00
136,Activity 5,assign,Role #2,2020-04-06T04:16:07.301-05:00
136,Activity 8,assign,Role #4,2020-04-06T04:42:20.195-05:00
178,Activity 1,assign,Role #1,2020-01-15T05:24:50.586-06:00
178,Activity 2,assign,Role #1,2020-02-10T03:44:27.174-06:00
178,Activity 6,assign,Role #3,2020-04-08T03:05:58.024-05:00
178,Activity 7,assign,Role #3,2020-04-08T04:36:10.606-05:00
178,Activity 8,assign,Role #4,2020-04-08T05:58:00.443-05:00
115,Activity 1,assign,Role #1,2020-01-14T09:20:34.984-06:00
115,Activity 2,assign,Role #1,2020-01-30T02:58:18.762-06:00
115,Activity 3,assign,Role #2,2020-04-02T02:40:26.342-06:00
115,Activity 4,assign,Role #2,2020-04-02T03:29:00.053-06:00
115,Activity 5,assign,Role #2,2020-04-02T03:29:00.053-06:00
115,Activity 8,assign,Role #4,2020-04-02T04:35:03.474-06:00
199,Activity 1,assign,Role #1,2020-01-15T07:12:24.851-06:00
199,Activity 2,assign,Role #1,2020-02-12T03:16:13.348-06:00
199,Activity 6,assign,Role #3,2020-04-09T03:05:53.803-05:00
199,Activity 7,assign,Role #3,2020-04-09T04:12:51.549-05:00
199,Activity 8,assign,Role #4,2020-04-09T04:33:03.486-05:00
291,Activity 1,assign,Role #1,2020-01-16T07:27:42.240-06:00
291,Activity 2,assign,Role #1,2020-02-26T03:16:05.997-06:00
291,Activity 3,assign,Role #2,2020-04-15T04:29:59.052-05:00
291,Activity 4,assign,Role #2,2020-04-15T04:59:46.885-05:00
291,Activity 5,assign,Role #2,2020-04-15T04:59:46.885-05:00
291,Activity 8,assign,Role #4,2020-04-15T05:26:10.295-05:00
174,Activity 1,assign,Role #1,2020-01-15T05:10:05.036-06:00
174,Activity 2,assign,Role #1,2020-02-10T03:12:16.189-06:00
174,Activity 3,assign,Role #2,2020-04-07T04:52:28.399-05:00
174,Activity 4,assign,Role #2,2020-04-07T05:44:18.462-05:00
174,Activity 5,assign,Role #2,2020-04-07T05:44:18.462-05:00
174,Activity 8,assign,Role #4,2020-04-07T06:24:38.503-05:00
111,Activity 1,assign,Role #1,2020-01-14T08:57:15.044-06:00
111,Activity 2,assign,Role #1,2020-01-30T02:15:49.344-06:00
111,Activity 3,assign,Role #2,2020-04-02T02:24:39.051-06:00
111,Activity 4,assign,Role #2,2020-04-02T03:12:52.044-06:00
111,Activity 5,assign,Role #2,2020-04-02T03:12:52.044-06:00
111,Activity 8,assign,Role #4,2020-04-02T03:47:14.880-06:00
119,Activity 1,assign,Role #1,2020-01-14T09:32:44.677-06:00
119,Activity 2,assign,Role #1,2020-01-30T03:34:52.358-06:00
119,Activity 3,assign,Role #2,2020-04-02T03:00:00.754-06:00
119,Activity 4,assign,Role #2,2020-04-02T03:39:25.191-06:00
119,Activity 5,assign,Role #2,2020-04-02T03:39:25.191-06:00
119,Activity 8,assign,Role #4,2020-04-02T04:40:09.314-06:00
132,Activity 1,assign,Role #1,2020-01-14T10:16:35.955-06:00
132,Activity 2,assign,Role #1,2020-02-03T03:37:36.578-06:00
132,Activity 3,assign,Role #2,2020-04-06T03:12:17.673-05:00
132,Activity 4,assign,Role #2,2020-04-06T04:13:27.964-05:00
132,Activity 5,assign,Role #2,2020-04-06T04:13:27.964-05:00
132,Activity 8,assign,Role #4,2020-04-06T04:39:24.152-05:00
153,Activity 1,assign,Role #1,2020-01-15T03:46:21.693-06:00
153,Activity 2,assign,Role #1,2020-02-05T03:52:52.320-06:00
153,Activity 6,assign,Role #3,2020-04-07T03:01:57.240-05:00
153,Activity 7,assign,Role #3,2020-04-08T04:19:06.635-05:00
153,Activity 8,assign,Role #4,2020-04-08T05:29:49.100-05:00
253,Activity 1,assign,Role #1,2020-01-16T05:12:31.580-06:00
253,Activity 2,assign,Role #1,2020-02-20T02:43:05.441-06:00
253,Activity 3,assign,Role #2,2020-04-14T03:13:41.167-05:00
253,Activity 4,assign,Role #2,2020-04-14T04:13:06.382-05:00
253,Activity 5,assign,Role #2,2020-04-14T04:13:06.382-05:00
253,Activity 8,assign,Role #4,2020-04-14T04:42:35.139-05:00
274,Activity 1,assign,Role #1,2020-01-16T06:28:10.644-06:00
274,Activity 2,assign,Role #1,2020-02-25T02:19:22.230-06:00
274,Activity 6,assign,Role #3,2020-04-15T03:00:34.482-05:00
274,Activity 7,assign,Role #3,2020-04-15T04:36:32.302-05:00
274,Activity 8,assign,Role #4,2020-04-15T06:22:21.384-05:00
295,Activity 1,assign,Role #1,2020-01-16T07:52:39.800-06:00
295,Activity 2,assign,Role #1,2020-02-26T03:55:12.987-06:00
295,Activity 3,assign,Role #2,2020-04-15T04:47:23.982-05:00
295,Activity 4,assign,Role #2,2020-04-15T05:03:45.207-05:00
295,Activity 5,assign,Role #2,2020-04-15T05:03:45.207-05:00
295,Activity 8,assign,Role #4,2020-04-15T05:25:28.425-05:00
232,Activity 1,assign,Role #1,2020-01-15T10:10:39.249-06:00
232,Activity 2,assign,Role #1,2020-02-18T02:31:51.191-06:00
232,Activity 6,assign,Role #3,2020-04-13T03:28:08.296-05:00
232,Activity 7,assign,Role #3,2020-04-15T04:09:01.417-05:00
232,Activity 8,assign,Role #4,2020-04-15T05:04:35.116-05:00
270,Activity 1,assign,Role #1,2020-01-16T06:04:07.043-06:00
270,Activity 2,assign,Role #1,2020-02-24T03:28:31-06:00
270,Activity 3,assign,Role #2,2020-04-14T04:34:55.713-05:00
270,Activity 4,assign,Role #2,2020-04-14T05:13:47.338-05:00
270,Activity 5,assign,Role #2,2020-04-14T05:13:47.338-05:00
270,Activity 8,assign,Role #4,2020-04-14T05:40:40.092-05:00
65,Activity 1,assign,Role #1,2020-01-14T05:33:07.465-06:00
65,Activity 2,assign,Role #1,2020-01-23T02:43:53.021-06:00
65,Activity 6,assign,Role #3,2020-03-31T02:44:18.846-06:00
65,Activity 7,assign,Role #3,2020-04-01T03:18:37.593-06:00
65,Activity 8,assign,Role #4,2020-04-01T04:12:06.907-06:00
